gene_id	gene_name	X12_count	X13_count	X15_count	X42_count	X45_count	X5_count	X7_count
ENSG00000283865	MTND3P18	0	0	0	0	0	0	0
ENSG00000230013	AL359182.2	3	3	15	0	4	3	0
ENSG00000230014	LINC00709	0	0	0	0	0	0	0
ENSG00000176728	TTTY14	34	18	0	0	17	0	0
ENSG00000257135	AC007249.2	36	31	28	15	13	8	11
ENSG00000198185	ZNF334	4	3	8	0	5	5	4
ENSG00000285169	AL358117.1	0	0	0	0	0	0	0
ENSG00000008516	MMP25	90	165	234	586	3503	9	2736
ENSG00000008517	IL32	2649	2767	3224	468	1221	445	1289
ENSG00000241438	TDGF1P6	0	0	0	0	0	0	0
ENSG00000198183	BPIFA1	0	0	0	0	0	0	0
ENSG00000198182	ZNF607	58	18	88	49	111	11	7
ENSG00000285160	AL139082.2	2	1	2	1	1	1	1
ENSG00000285162	AC004593.3	16	19	27	13	7	34	16
ENSG00000285163	AC092723.5	7	2	2	3	6	0	0
ENSG00000198189	HSD17B11	1123	1826	1921	1329	1799	683	1982
ENSG00000285165	AC124014.1	0	0	0	1	0	0	0
ENSG00000257138	TAS2R38	4	0	0	0	3	0	1
ENSG00000257004	AC008115.2	0	0	0	0	0	0	0
ENSG00000238886	SNORD121A	2	1	1	1	1	1	1
ENSG00000197181	PIWIL2	14	7	7	0	19	18	6
ENSG00000197182	MIRLET7BHG	102	109	48	64	181	30	231
ENSG00000197183	NOL4L	2026	1789	1634	776	1238	1068	995
ENSG00000256155	LINC02598	7	4	2	9	14	0	6
ENSG00000256157	AC011604.1	0	0	0	0	0	0	0
ENSG00000256151	ADGRD1-AS1	0	0	0	0	0	0	0
ENSG00000256150	ITFG2-AS1	3	5	5	3	5	2	2
ENSG00000256152	AC027290.1	20	10	7	0	5	10	4
ENSG00000123600	METTL8	437	465	400	422	298	122	133
ENSG00000243649	CFB	3	3	1	3	5	5	0
ENSG00000265859	MIR5704	0	0	0	0	0	0	0
ENSG00000123607	TTC21B	607	607	748	516	476	753	498
ENSG00000243643	TSPY20P	0	0	0	0	0	0	0
ENSG00000123609	NMI	962	1086	900	1101	906	760	1255
ENSG00000243641	OR13C7	0	0	0	0	0	0	0
ENSG00000083750	RRAGB	151	164	146	65	85	79	55
ENSG00000243646	IL10RB	1049	1183	973	911	1083	287	1094
ENSG00000244743	AC087588.1	0	0	0	0	0	0	0
ENSG00000265113	AC026474.1	1	3	1	0	3	3	3
ENSG00000178732	GP5	370	466	105	21	44	27	8
ENSG00000178734	LMO7DN	0	0	0	0	0	0	0
ENSG00000252674	RNA5SP102	0	0	0	0	0	0	0
ENSG00000167494	NOS2P2	0	1	2	0	0	0	1
ENSG00000252677	RF01241	0	0	0	0	0	0	0
ENSG00000167491	GATAD2A	1908	1814	1674	237	994	486	732
ENSG00000252671	RF00019	0	0	0	0	0	0	0
ENSG00000252673	RNA5SP421	0	0	0	0	0	0	0
ENSG00000199580	RF00019	0	0	0	0	0	0	0
ENSG00000199584	RF00019	0	0	0	0	0	0	0
ENSG00000199585	RNA5SP119	0	0	0	0	0	0	0
ENSG00000268262	AC011445.1	10	8	4	3	9	0	7
ENSG00000207155	RNY1P14	2	2	3	4	4	3	4
ENSG00000270120	AC007728.3	69	57	52	196	94	57	179
ENSG00000237547	IGHJ2P	1	1	0	0	1	0	1
ENSG00000177455	CD19	567	229	386	65	97	67	72
ENSG00000237542	MTCO3P17	0	0	0	0	0	0	0
ENSG00000237541	HLA-DQA2	436	320	781	12	0	0	139
ENSG00000177453	NIM1K	10	3	15	4	1	6	4
ENSG00000206886	RF00156	0	0	0	0	0	0	0
ENSG00000206887	RNU6-1008P	0	0	0	0	0	0	0
ENSG00000265118	AC134669.1	49	55	25	39	53	76	55
ENSG00000206882	RNA5SP87	0	0	0	0	0	0	0
ENSG00000177459	ERICH5	3	1	1	0	0	3	0
ENSG00000237549	AC092570.3	0	0	0	0	0	0	0
ENSG00000271682	AC092960.1	0	0	0	0	0	0	1
ENSG00000277161	PIGW	98	102	63	38	36	23	24
ENSG00000120837	NFYB	229	323	260	130	147	183	86
ENSG00000277162	U85056.1	0	0	0	0	0	0	0
ENSG00000120832	MTERF2	90	133	122	35	132	23	29
ENSG00000120833	SOCS2	231	411	453	110	170	76	92
ENSG00000262445	AC099684.2	0	0	0	0	0	0	0
ENSG00000277168	RF00017	0	0	0	0	0	0	0
ENSG00000244740	AC092991.1	0	0	0	0	0	0	0
ENSG00000250669	AC112206.4	0	0	0	0	1	2	0
ENSG00000277543	AC026471.5	0	0	0	0	0	0	0
ENSG00000185189	NRBP2	134	154	144	28	69	107	75
ENSG00000185187	SIGIRR	386	550	473	102	335	87	262
ENSG00000185186	LINC00313	0	0	0	0	0	0	0
ENSG00000185182	GOLGA8DP	0	0	0	0	0	0	0
ENSG00000200883	RF00019	0	0	0	0	0	0	0
ENSG00000136367	ZFHX2	22	13	10	7	20	3	15
ENSG00000177189	RPS6KA3	1519	4268	4249	2421	3498	3120	1557
ENSG00000177186	OR2M7	0	0	0	0	0	0	0
ENSG00000279127	AL121950.1	0	0	0	0	0	0	0
ENSG00000177182	CLVS1	0	1	6	0	2	2	0
ENSG00000202259	RNU6-1318P	0	0	0	0	0	0	0
ENSG00000177181	RIMKLA	4	9	8	2	9	0	7
ENSG00000285836	AC092896.2	3	3	2	0	1	4	0
ENSG00000285837	AC024598.1	5	0	0	0	1	0	2
ENSG00000285834	AL356413.1	0	0	0	0	0	0	0
ENSG00000285835	AP000676.5	0	0	0	0	0	0	0
ENSG00000237094	AL732372.2	11	12	19	39	66	28	163
ENSG00000285830	AL109628.2	1	0	2	0	0	0	0
ENSG00000285831	AC027329.1	0	0	0	0	0	0	0
ENSG00000237099	GYG1P2	0	0	0	0	0	0	0
ENSG00000271680	AC098935.2	0	0	0	0	0	0	0
ENSG00000285838	AL646090.2	0	0	0	0	0	0	0
ENSG00000285839	AL445685.3	5	2	3	18	4	14	4
ENSG00000249418	AC005741.1	0	0	0	0	0	0	0
ENSG00000179066	AC020907.1	0	0	0	0	0	0	0
ENSG00000205611	LINC01597	13	13	7	0	15	9	3
ENSG00000249410	AK4P2	0	0	0	0	0	0	0
ENSG00000249411	AC022325.1	0	0	0	0	0	0	0
ENSG00000249412	AC010285.1	0	0	0	0	0	0	0
ENSG00000249413	AC116049.2	0	0	0	0	0	0	0
ENSG00000249416	AC107393.1	0	0	0	0	0	0	0
ENSG00000249417	AC117383.1	0	0	0	0	0	0	1
ENSG00000207283	RF00019	0	0	0	0	0	0	0
ENSG00000207282	RF00019	0	0	0	0	0	0	0
ENSG00000207281	RF00019	2	0	2	4	1	2	1
ENSG00000207280	SNORD20	10	12	18	1	6	5	2
ENSG00000241641	RPS23P6	10	2	10	6	7	18	5
ENSG00000241640	AC092757.1	0	0	0	0	0	0	0
ENSG00000271681	AC136601.2	0	0	0	0	0	0	0
ENSG00000200064	RNY4P9	0	0	0	0	0	0	0
ENSG00000200065	RF00019	0	0	0	0	0	0	0
ENSG00000200062	RNU4-58P	0	0	0	0	0	0	0
ENSG00000200063	RF00415	2	3	0	0	5	2	5
ENSG00000200060	RF00019	0	0	0	0	0	0	0
ENSG00000202257	RNA5S16	0	0	0	0	0	0	0
ENSG00000279263	OR2L8	3	1	3	7	7	13	2
ENSG00000245662	LINC02211	0	0	0	0	0	0	0
ENSG00000219149	PPIAP87	0	0	0	0	0	0	0
ENSG00000238032	AC245047.7	0	0	0	0	0	0	0
ENSG00000042980	ADAM28	654	580	596	646	454	720	338
ENSG00000207759	MIR181A1	0	0	0	0	0	0	1
ENSG00000207758	MIR532	0	0	0	0	1	0	0
ENSG00000271649	LINC00904	0	0	0	0	0	0	0
ENSG00000162975	KCNF1	0	0	0	0	0	0	0
ENSG00000271647	KRT8P47	0	0	0	0	0	0	0
ENSG00000271644	AC242498.1	5	5	4	2	3	0	6
ENSG00000162976	PQLC3	474	608	582	192	156	196	221
ENSG00000271642	MARK3P1	0	0	0	0	0	0	0
ENSG00000271643	AC112220.2	25	38	27	25	36	26	13
ENSG00000162972	MAIP1	60	73	108	12	46	42	23
ENSG00000276690	RF01953	0	1	0	0	0	0	0
ENSG00000276691	AC004466.3	1	1	1	6	0	0	0
ENSG00000276692	CR769767.2	3	4	5	4	5	6	3
ENSG00000279418	LINC00244	0	0	0	0	0	0	0
ENSG00000226587	AC006455.1	0	0	0	0	0	0	0
ENSG00000276696	RF00019	2	1	0	0	2	2	2
ENSG00000268975	MIA-RAB4B	1	2	8	24	23	1	7
ENSG00000276698	AL136295.6	11	7	4	33	26	10	32
ENSG00000224851	LINC00502	0	0	0	0	0	0	0
ENSG00000279411	AC090643.2	0	0	0	0	0	0	0
ENSG00000200393	RNU6-698P	0	0	0	0	0	0	0
ENSG00000279417	AC019322.4	0	1	0	0	0	1	0
ENSG00000279416	AC099689.1	44	23	40	7	16	86	20
ENSG00000279415	AC099494.2	50	43	66	67	65	89	45
ENSG00000200397	RF00019	18	20	26	14	12	12	7
ENSG00000270706	PRMT1P1	0	0	0	0	0	0	0
ENSG00000090861	AARS	1002	798	598	125	346	284	153
ENSG00000090863	GLG1	8536	7783	6853	1251	2163	3135	1626
ENSG00000137090	DMRT1	0	0	0	0	0	0	0
ENSG00000137094	DNAJB5	54	41	24	29	49	3	52
ENSG00000237440	ZNF737	364	340	364	592	511	281	392
ENSG00000137098	SPAG8	31	31	23	13	12	8	6
ENSG00000128731	HERC2	2421	2530	1762	662	1213	1201	1063
ENSG00000276348	AL353770.3	0	0	0	0	0	0	0
ENSG00000277029	RNU6-1192P	0	0	0	0	0	0	0
ENSG00000224858	RPL29P11	6	8	6	0	1	1	0
ENSG00000233739	AL031587.2	2	0	0	0	0	0	0
ENSG00000157330	C1orf158	0	0	0	0	0	0	0
ENSG00000101057	MYBL2	428	143	187	49	31	15	47
ENSG00000157335	CLEC18C	0	0	1	2	3	0	3
ENSG00000233730	LINC01765	1	1	4	43	42	5	30
ENSG00000252461	RF00416	0	1	0	0	0	0	0
ENSG00000067601	PMS2P4	32	38	47	28	28	25	13
ENSG00000233733	H2AFZP6	0	0	0	0	0	0	0
ENSG00000067606	PRKCZ	392	357	327	242	258	128	309
ENSG00000233737	AP003072.1	0	0	0	0	0	0	0
ENSG00000273483	AL354760.1	4	4	4	4	2	2	3
ENSG00000158301	GPRASP2	0	31	29	25	5	13	2
ENSG00000273481	AL391069.3	1	2	3	0	0	0	0
ENSG00000232063	AL691447.2	57	51	25	23	38	42	46
ENSG00000174371	EXO1	17	15	26	13	9	12	10
ENSG00000273484	OR6R2P	0	0	0	0	0	0	0
ENSG00000174373	RALGAPA1	898	1196	1344	828	845	1180	602
ENSG00000273489	AC008264.2	0	0	0	0	0	0	1
ENSG00000137547	MRPL15	177	220	145	66	56	59	44
ENSG00000232069	RPS29P28	0	0	0	0	0	0	0
ENSG00000232068	AF003529.1	0	0	0	0	0	0	0
ENSG00000268357	VN1R81P	5	13	8	6	9	9	10
ENSG00000268355	AC243960.3	4	5	5	5	1	4	2
ENSG00000268352	AC006115.1	0	0	0	0	2	0	0
ENSG00000268350	FAM156A	60	57	61	49	51	59	67
ENSG00000228528	AC068057.1	0	0	0	0	0	0	0
ENSG00000252469	RNU7-160P	0	0	0	0	0	0	0
ENSG00000228487	AL450263.1	0	0	0	0	0	0	0
ENSG00000204228	HSD17B8	88	51	50	22	15	8	22
ENSG00000270598	AL512343.1	0	0	0	0	0	0	0
ENSG00000254144	AC067930.1	1	1	1	4	1	1	2
ENSG00000254145	AC134698.5	0	0	0	0	0	0	0
ENSG00000254146	HMGB1P46	0	0	0	0	0	0	0
ENSG00000204227	RING1	688	690	557	146	227	147	175
ENSG00000204220	PFDN6	136	128	129	47	43	47	66
ENSG00000231231	LINC01423	0	0	0	0	0	0	0
ENSG00000270593	AC073333.2	0	0	0	0	0	0	0
ENSG00000254143	AC022733.2	0	0	0	0	0	0	0
ENSG00000121716	PILRB	401	471	383	63	365	301	384
ENSG00000231237	OR6K1P	0	0	0	0	0	0	0
ENSG00000231236	AP001605.1	0	0	0	0	0	0	0
ENSG00000206573	THUMPD3-AS1	314	398	448	687	447	232	492
ENSG00000231234	SKP1P1	3	5	2	2	14	13	4
ENSG00000206579	XKR4	0	0	0	0	0	0	0
ENSG00000131019	ULBP3	5	17	14	4	4	5	4
ENSG00000223496	EXOSC6	799	733	847	201	387	224	271
ENSG00000131016	AKAP12	127	201	395	34	92	21	21
ENSG00000236939	BAALC-AS2	0	0	0	0	0	0	0
ENSG00000073598	FNDC8	0	0	0	0	0	0	0
ENSG00000269755	AC008758.6	2	3	0	3	1	0	0
ENSG00000233828	LINC01949	1	0	0	0	0	1	0
ENSG00000131015	ULBP2	3	5	2	3	2	4	1
ENSG00000233829	AC017078.1	0	0	0	0	0	0	0
ENSG00000277836	AC141272.1	1	0	0	0	0	0	0
ENSG00000284642	AL139424.2	0	2	3	0	3	6	2
ENSG00000269758	AC092070.4	0	0	0	0	0	0	0
ENSG00000265625	AC104564.5	124	90	76	228	305	232	354
ENSG00000277901	AL390037.1	0	0	0	0	1	0	1
ENSG00000277900	RF00017	0	0	0	0	0	0	1
ENSG00000277907	AC024288.1	0	0	0	0	0	0	0
ENSG00000260430	AC099518.1	0	0	1	0	0	1	0
ENSG00000265623	MIR3139	1	2	2	3	4	1	5
ENSG00000277904	MIR7850	0	0	0	0	0	0	0
ENSG00000203601	LINC00970	0	0	0	0	0	0	0
ENSG00000284643	SCYGR2	0	0	0	0	0	0	0
ENSG00000226695	ANKRD20A10P	0	0	0	0	0	0	0
ENSG00000240898	AC132942.1	4	5	2	1	1	3	0
ENSG00000240895	AC117430.1	0	0	0	0	0	0	0
ENSG00000129128	SPCS3	3241	4198	4364	2036	2676	1901	1924
ENSG00000240893	LINC02042	1	2	9	0	1	1	0
ENSG00000240891	PLCXD2	438	730	716	382	503	355	439
ENSG00000240890	AC020633.1	8	8	4	11	17	10	8
ENSG00000123901	GPR83	12	8	14	15	9	8	5
ENSG00000234039	NDUFA5P7	0	0	0	0	0	0	0
ENSG00000234036	TXNP6	0	0	0	0	0	0	0
ENSG00000175137	SH3BP5L	661	1039	434	416	694	157	653
ENSG00000175130	MARCKSL1	922	511	729	160	508	107	265
ENSG00000111540	RAB5B	554	506	419	328	346	191	349
ENSG00000234031	RPS3AP44	0	2	1	0	0	0	0
ENSG00000274458	RF00561	0	0	0	0	0	0	0
ENSG00000087266	SH3BP2	2357	2022	1096	1173	2699	1350	1593
ENSG00000087263	OGFOD1	683	444	661	336	346	249	224
ENSG00000231005	RPL39P39	0	0	0	0	0	0	0
ENSG00000231006	RPL7P32	0	1	0	0	0	0	0
ENSG00000231007	CDC20P1	1	0	0	0	0	0	0
ENSG00000274450	RF00619	0	0	0	0	0	0	0
ENSG00000274451	AL136228.1	0	0	0	0	0	0	0
ENSG00000274452	RF00004	0	1	0	0	0	0	1
ENSG00000274455	AC092278.1	0	0	0	0	0	0	0
ENSG00000087269	NOP14	848	815	757	359	320	516	230
ENSG00000271612	HSPE1P14	0	0	0	0	0	0	0
ENSG00000197934	CYYR1-AS1	0	0	0	0	0	0	0
ENSG00000068120	COASY	566	517	510	152	292	140	240
ENSG00000284710	Z98257.2	0	0	0	0	0	0	0
ENSG00000284711	AC010325.3	0	0	0	0	0	0	0
ENSG00000284713	SMIM38	8	4	0	0	19	0	0
ENSG00000140511	HAPLN3	410	252	356	140	275	91	141
ENSG00000078814	MYH7B	3	7	2	0	2	3	4
ENSG00000284717	AC087269.2	0	0	0	0	0	0	0
ENSG00000284718	SCYGR7	0	0	0	0	0	0	0
ENSG00000284719	AL033527.5	12	63	24	6	13	12	7
ENSG00000283178	BX119927.1	0	0	0	0	0	0	0
ENSG00000226055	PAICSP1	1	5	0	4	1	6	1
ENSG00000212283	SNORD89	10	30	14	16	39	20	42
ENSG00000221455	RF00012	0	0	0	0	0	0	0
ENSG00000075336	TIMM21	73	138	99	146	91	77	66
ENSG00000201684	RN7SKP239	3	0	0	4	0	0	0
ENSG00000201687	RNU6-1107P	0	0	0	0	0	0	0
ENSG00000263503	MAPK8IP1P2	1	0	3	0	3	1	0
ENSG00000263501	AC005828.2	0	0	0	0	0	0	0
ENSG00000177283	FZD8	12	11	25	2	3	3	1
ENSG00000263505	AP005265.1	0	0	0	0	0	0	0
ENSG00000263508	AC015908.2	0	0	0	0	0	0	0
ENSG00000201680	RF00019	0	0	0	0	0	0	0
ENSG00000102024	PLS3	10	27	30	5	2	4	1
ENSG00000174236	REP15	0	0	2	0	0	2	0
ENSG00000102021	LUZP4	0	0	0	0	0	0	0
ENSG00000285954	AC119428.3	2	0	0	0	0	0	2
ENSG00000283172	MIR548D1	0	3	7	1	1	0	1
ENSG00000109674	NEIL3	67	103	57	38	32	15	35
ENSG00000105556	MIER2	273	262	277	69	161	58	124
ENSG00000285956	AC011405.2	0	0	0	0	0	0	0
ENSG00000105550	FGF21	0	0	0	0	0	0	0
ENSG00000109670	FBXW7	992	1264	1409	647	737	1312	729
ENSG00000105552	BCAT2	210	225	168	44	105	36	62
ENSG00000105559	PLEKHA4	12	15	20	1	4	1	1
ENSG00000172985	SH3RF3	122	48	114	14	129	20	104
ENSG00000220960	AL079342.2	0	0	0	0	0	0	0
ENSG00000240411	RPL5P16	0	0	0	0	0	0	0
ENSG00000230359	TPI1P2	15	28	12	1	10	5	9
ENSG00000230358	SPDYE21P	2	3	1	2	4	0	5
ENSG00000176444	CLK2	875	759	686	281	476	405	321
ENSG00000230356	NCAPD2P1	1	0	0	0	0	1	2
ENSG00000230355	AC009474.2	0	0	0	0	0	0	0
ENSG00000285952	AC020663.4	0	3	0	0	2	0	0
ENSG00000230353	AC114755.3	0	0	0	0	0	0	0
ENSG00000230352	AL035250.2	0	0	0	0	0	0	0
ENSG00000230350	RPL35AP3	0	0	0	0	0	0	0
ENSG00000273107	AL512598.1	0	0	1	1	2	0	1
ENSG00000273106	AC019129.2	8	4	9	0	3	1	1
ENSG00000273104	AP000322.2	0	0	0	0	0	0	0
ENSG00000273102	AP000569.1	1	0	0	0	0	0	0
ENSG00000273100	AL596442.2	0	0	0	0	0	0	0
ENSG00000219681	AL590084.2	0	0	0	0	0	0	0
ENSG00000219682	AL133268.1	41	49	31	41	76	41	46
ENSG00000273108	AL121929.2	14	4	5	1	15	27	0
ENSG00000232634	NEFLP1	1	2	0	0	0	0	0
ENSG00000189409	MMP23B	2	2	6	0	6	0	0
ENSG00000285447	ZNF883	0	0	0	0	0	0	4
ENSG00000285446	Z84488.2	0	0	0	48	0	0	10
ENSG00000285445	AL121871.2	0	0	0	0	0	0	0
ENSG00000285444	AL162377.3	36	31	26	71	114	12	91
ENSG00000189403	HMGB1	1977	2119	2824	1420	1344	1141	444
ENSG00000285441	SOD2	0	47	37	0	0	0	0
ENSG00000189401	OTUD6A	0	0	0	0	0	0	0
ENSG00000221459	SNORA11C	1	1	0	0	0	0	0
ENSG00000214042	IFNA7	0	0	0	0	0	0	0
ENSG00000231584	FAHD2CP	71	49	78	22	46	28	15
ENSG00000214045	AC091807.1	0	0	0	0	0	0	0
ENSG00000147613	PSKH2	0	0	0	0	0	0	0
ENSG00000277795	AC244517.3	0	0	0	0	0	0	0
ENSG00000171133	OR2K2	0	0	1	0	0	0	0
ENSG00000231586	RPS23P9	0	0	0	0	0	0	0
ENSG00000137834	SMAD6	22	15	25	1	6	7	7
ENSG00000235804	AL357078.2	0	0	0	0	0	0	0
ENSG00000235805	SOCS5P3	0	0	0	0	0	0	0
ENSG00000235806	AF241728.1	0	0	0	0	0	0	0
ENSG00000225230	AC008937.1	0	0	0	0	0	0	0
ENSG00000256269	HMBS	69	107	71	164	67	17	80
ENSG00000235802	HCFC1-AS1	0	0	0	0	0	0	0
ENSG00000238835	SCARNA18	6	5	6	10	9	5	8
ENSG00000078369	GNB1	7473	8014	6844	2412	3634	2088	3320
ENSG00000231582	MTND4LP21	0	0	0	0	0	0	0
ENSG00000235808	MYL6P2	1	0	1	0	1	1	2
ENSG00000248400	ST13P12	0	0	0	0	0	0	1
ENSG00000248401	AC114781.1	0	0	0	0	0	0	0
ENSG00000248403	NACAP6	0	0	0	0	0	0	0
ENSG00000248405	PRR5-ARHGAP8	9	15	5	1	5	10	5
ENSG00000248406	AC008758.3	10	0	0	0	0	1	0
ENSG00000248408	LINC02469	0	0	0	0	0	0	0
ENSG00000248409	AP000344.2	0	0	0	0	0	0	0
ENSG00000252137	RNU6-1338P	0	0	0	0	0	0	0
ENSG00000225231	LINC02470	1	33	6	32	35	40	0
ENSG00000249610	AC010255.2	0	0	0	0	1	0	0
ENSG00000237041	AC007679.2	0	0	0	0	0	0	0
ENSG00000231589	AC009110.1	0	0	0	0	0	0	0
ENSG00000231588	SHQ1P1	0	0	0	0	0	0	0
ENSG00000108106	UBE2S	64	79	144	19	38	22	44
ENSG00000108107	RPL28	11605	10504	12431	3609	3638	2571	3031
ENSG00000108100	CCNY	2588	3465	2938	1046	1380	780	1472
ENSG00000215568	GAB4	9	0	0	0	4	1	0
ENSG00000127528	KLF2	3226	2541	3211	390	1780	639	1377
ENSG00000215567	AC138701.1	0	0	0	0	0	0	0
ENSG00000219027	RPS3AP2	4	3	0	4	2	4	1
ENSG00000215560	TTTY5	0	0	0	0	0	0	0
ENSG00000215562	CNN2P7	0	0	0	0	0	0	0
ENSG00000225236	AP000936.2	0	0	0	0	0	0	0
ENSG00000112309	B3GAT2	0	0	0	0	3	0	0
ENSG00000255408	PCDHA3	0	0	0	0	0	0	0
ENSG00000112308	C6orf62	3591	4335	3895	2367	2804	1785	2609
ENSG00000207382	RF00019	0	0	0	0	0	0	0
ENSG00000255409	RSF1-IT1	4	4	5	3	16	3	11
ENSG00000258036	KRT125P	0	0	0	0	0	0	0
ENSG00000105088	OLFM2	102	48	65	4	71	11	40
ENSG00000207383	RF00019	1	1	0	0	1	0	1
ENSG00000264990	AC005549.1	0	0	0	0	0	0	0
ENSG00000105085	MED26	313	147	219	65	199	57	116
ENSG00000264994	SNORD92	4	3	3	2	2	7	4
ENSG00000264997	RF00157	0	0	0	0	0	0	0
ENSG00000233176	OR7E157P	0	0	0	0	1	0	0
ENSG00000207381	RNU6-950P	0	0	0	0	0	0	0
ENSG00000202014	RF00019	0	0	0	0	0	0	0
ENSG00000179136	LINC00670	0	0	0	0	0	0	0
ENSG00000236445	LINC00608	0	0	0	0	0	0	0
ENSG00000207387	RF00019	0	0	0	0	0	0	0
ENSG00000202334	RNA5SP238	0	0	0	0	0	0	0
ENSG00000073969	NSF	964	428	395	467	468	334	497
ENSG00000202016	RNU6-619P	0	0	1	1	0	0	1
ENSG00000240518	AC116353.1	0	1	0	2	1	1	0
ENSG00000202335	RF00278	1	1	1	1	1	1	1
ENSG00000225234	TRAPPC12-AS1	0	0	0	0	0	0	0
ENSG00000255400	AC124276.2	0	0	0	0	0	0	0
ENSG00000254479	SLC25A1P1	0	0	0	0	0	0	0
ENSG00000145103	ILDR1	4	8	11	4	3	4	1
ENSG00000255401	AC021269.2	0	0	2	1	2	2	1
ENSG00000145107	TM4SF19	13	55	29	11	52	6	28
ENSG00000089558	KCNH4	2	3	2	0	0	3	0
ENSG00000202331	RNA5SP167	0	0	0	0	0	0	0
ENSG00000138483	CCDC54	0	0	0	0	0	0	0
ENSG00000137936	BCAR3	58	27	63	24	33	8	7
ENSG00000172215	CXCR6	101	168	78	68	77	57	45
ENSG00000249755	AC083829.1	1	0	0	0	0	0	1
ENSG00000172216	CEBPB	624	827	959	170	877	71	745
ENSG00000249753	AC084357.2	0	0	0	0	0	0	0
ENSG00000249752	AC108156.1	0	0	0	0	0	0	0
ENSG00000249751	ECSCR	6	4	3	0	0	0	0
ENSG00000221792	MIR1282	0	0	0	2	0	0	0
ENSG00000233079	LINC01755	1	1	0	0	0	0	0
ENSG00000233078	AL355994.3	0	0	0	0	0	0	0
ENSG00000233077	LINC01271	0	0	0	0	0	0	0
ENSG00000173166	RAPH1	144	139	100	95	99	139	75
ENSG00000239010	RNU7-74P	0	0	0	0	0	0	0
ENSG00000233073	AC005009.2	0	0	1	0	0	1	0
ENSG00000233072	RPS15AP6	4	6	2	2	2	11	6
ENSG00000233071	RPSAP59	0	0	0	0	0	0	0
ENSG00000173163	COMMD1	204	209	130	128	92	89	90
ENSG00000234869	AL021392.1	0	1	4	0	0	0	0
ENSG00000264339	AP001020.1	0	0	0	1	0	0	0
ENSG00000234865	AC026784.1	1	0	0	0	1	1	1
ENSG00000234864	AL022344.1	0	0	0	0	0	0	0
ENSG00000214216	IQCJ	0	3	0	0	0	0	0
ENSG00000214210	AC084017.1	0	0	0	0	0	0	0
ENSG00000234860	AL162394.1	0	0	0	0	0	0	0
ENSG00000214212	C19orf38	287	459	389	43	255	25	223
ENSG00000234862	AL035258.1	0	0	0	0	0	0	0
ENSG00000112159	MDN1	3418	3298	3438	1335	1682	2728	1222
ENSG00000258249	AC125603.3	0	0	0	0	0	1	0
ENSG00000278299	TBC1D3C	0	0	0	0	0	0	0
ENSG00000258240	AC002351.1	0	0	0	0	0	0	0
ENSG00000258245	RPL10P13	0	0	0	0	0	0	0
ENSG00000258244	OSTF1P1	0	0	0	0	0	0	0
ENSG00000236597	IGHD7-27	0	0	1	0	1	0	0
ENSG00000259774	AC243562.3	0	0	0	0	0	0	0
ENSG00000236595	MED15P5	0	0	0	0	0	0	0
ENSG00000236594	RPS27AP14	0	0	0	0	0	0	0
ENSG00000236592	S100A11P2	0	0	0	0	0	0	0
ENSG00000236591	AL357992.1	0	0	0	0	0	0	0
ENSG00000236590	MTATP6P4	0	0	0	0	0	0	0
ENSG00000236599	ELOCP26	0	0	0	0	0	0	0
ENSG00000140057	AK7	1	0	2	0	0	2	0
ENSG00000254258	AC087354.1	0	0	0	0	0	0	0
ENSG00000259770	AC015871.1	0	0	0	0	0	0	0
ENSG00000213650	AC092447.2	0	0	0	0	0	0	0
ENSG00000213653	RPL22P22	0	0	0	0	0	0	0
ENSG00000278291	AL161772.1	9	10	5	3	6	6	4
ENSG00000148702	HABP2	0	0	0	0	0	0	0
ENSG00000213654	GPSM3	1110	578	707	441	491	121	442
ENSG00000148700	ADD3	3231	3801	4029	2213	2379	2589	1852
ENSG00000261260	AC106736.1	0	0	0	0	0	0	0
ENSG00000213659	RSU1P3	0	0	0	0	0	0	0
ENSG00000213658	LAT	1684	1415	1207	239	496	263	352
ENSG00000222613	RF00019	0	0	0	0	0	0	0
ENSG00000222612	RNU2-52P	0	1	1	0	0	1	0
ENSG00000222614	RF00019	0	0	0	0	0	0	0
ENSG00000222617	RN7SKP254	0	0	0	0	0	0	0
ENSG00000222616	RN7SKP27	0	0	0	0	0	0	0
ENSG00000104755	ADAM2	0	0	0	0	0	0	0
ENSG00000100075	SLC25A1	412	467	401	38	136	65	141
ENSG00000100077	GRK3	1962	1902	1582	839	1050	1587	663
ENSG00000278294	RF00002	0	0	0	0	0	0	0
ENSG00000252074	RNU6-416P	0	0	0	0	0	0	0
ENSG00000100078	PLA2G3	0	0	0	0	0	0	0
ENSG00000100079	LGALS2	482	291	98	39	68	74	70
ENSG00000117472	TSPAN1	0	0	0	0	0	0	0
ENSG00000117475	BLZF1	382	440	405	460	401	311	366
ENSG00000117477	CCDC181	0	0	0	0	0	2	0
ENSG00000152266	PTH	0	0	0	0	0	0	0
ENSG00000117479	SLC19A2	97	104	101	62	82	54	46
ENSG00000269019	HOMER3-AS1	1	3	1	0	1	0	0
ENSG00000217897	HSPE1P8	0	0	0	0	0	0	0
ENSG00000217896	ZNF839P1	0	0	0	0	0	0	0
ENSG00000261963	CCDC92B	0	0	0	0	0	0	0
ENSG00000224613	AC095032.1	0	0	0	0	0	0	1
ENSG00000224612	AC079150.1	0	0	0	0	0	0	0
